970808	1512450.38
971369	1511706.29
971710	1510770.94
972007	1509820.1
972478	1508943.86
972921	1508055.07
973487	1507250.75
973753	1506289.79
973509	1505380.98
973220	1504618.43
973255	1503634.71
973238	1502638.12
973290	1501639.47
973379	1500645.13
973628	1499678.14
973689	1498683.53
973607	1497688.47
973625	1496690.71
973758	1495699.57
973772	1494700.54
973813	1493707.81
973764	1492710.55
973806	1491711.71
973891	1490715.67
974014	1489723.46
974081	1488725.97
974150	1487728.94
974228	1486733.73
974230	1485735
974254	1484735.35
974277	1483735.7
974273	1482738.32
974311	1481755.69
974288	1480767.73
974126	1479782.34
974067	1478784.06
974247	1477804.18
974299	1476811.06
974126	1475832.24
973970	1474845.4
973663	1473896.88
973222	1473004.33
973374	1472021.23
973557	1471045.84
973866	1470094.78
973940	1469100.47
973967	1468104.36
974225	1467140.15
973885	1466222.83
973363	1465371.25
972884	1464504.63
973036	1463565.75
973201	1462587.11
973666	1461702.48
973967	1460751.77
974335	1459822.58
974520	1458840.08
974790	1457877.17
975026	1456905.44
975375	1455971.89
975657	1455013.67
976010	1454078.02
976372	1453147.96
976636	1452184.12
976953	1451241.65
977299	1450305.15
977666	1449376.94
977985	1448433.9
978176	1447461.52
978551	1446535.11
978903	1445599.62
979174	1444645.43
979548	1443730.36
979836	1442773.26
980180	1441838.46
980578	1441004.45
981078	1440144.8
981395	1439204.75
982231	1438814.39
982484	1437946.73
981843	1437250.31
982034	1436323.89
982689	1435569.11
983448	1435395.15
984157	1435110.3
984638	1434236.95
984745	1433283.64
984865	1432334.66
984714	1431358.24
985025	1430414.08
985209	1429449.99
985374	1428469.46
985569	1427488.63
985738	1426504.6
985769	1425505.09
985857	1424510.19
985831	1423512.53
985792	1422520
985871	1421531.65
